Datetime, D6063059, 1stStgSens, Tube, Null, 2ndStgHeat, 1stStgHeat, AIO 1, AIO 2, AIO 3, AIO 4, DIO, Relays, V1, V2, V3
1:12:36.078 PM 2/13/2018 , 3.986152, 46.66793, 49.66143, NaN, 0.950851, 32.98859, 0.416071, 0.412050, 0.409483, 0.938348, 0, 0, 3.959814, 46.67524, NaN 
1:12:37.079 PM 2/13/2018 , 4.009519, 46.66569, 49.66598, NaN, 0.950940, 32.98770, 0.416131, 0.412098, 0.409533, 0.938351, 0, 0, 3.959709, 46.67352, NaN 
1:12:38.111 PM 2/13/2018 , 3.757072, 46.66099, 49.66858, NaN, 0.950689, 32.98858, 0.416143, 0.412115, 0.409553, 0.938339, 0, 0, 3.959554, 46.67179, NaN 
1:12:39.092 PM 2/13/2018 , 4.251187, 46.66495, 49.67179, NaN, 0.950768, 32.98856, 0.416156, 0.412135, 0.409579, 0.938355, 0, 0, 3.959416, 46.66994, NaN 
1:12:40.094 PM 2/13/2018 , 3.693440, 46.65690, 49.67044, NaN, 0.950848, 32.98859, 0.416178, 0.412137, 0.409580, 0.938317, 0, 0, 3.959320, 46.66795, NaN 
1:12:41.075 PM 2/13/2018 , 4.289773, 46.66212, 49.68661, NaN, 0.950853, 32.98864, 0.416215, 0.412187, 0.409636, 0.938441, 0, 0, 3.959273, 46.66593, NaN 
1:12:42.087 PM 2/13/2018 , 3.743723, 46.66122, 49.69070, NaN, 0.950850, 32.98866, 0.416200, 0.412166, 0.409597, 0.938473, 0, 0, 3.959195, 46.66407, NaN 
1:12:43.098 PM 2/13/2018 , 3.920118, 46.65831, 49.69509, NaN, 0.950766, 32.98865, 0.416135, 0.412115, 0.409553, 0.938355, 0, 0, 3.959116, 46.66250, NaN 
1:12:44.080 PM 2/13/2018 , 4.072942, 46.65764, 49.70327, NaN, 0.950851, 32.98753, 0.416129, 0.412101, 0.409543, 0.938383, 0, 0, 3.959079, 46.66130, NaN 
1:12:45.091 PM 2/13/2018 , 3.742935, 46.65213, 49.70074, NaN, 0.950688, 32.98863, 0.416172, 0.412149, 0.409575, 0.938302, 0, 0, 3.959153, 46.66026, NaN 
1:12:46.072 PM 2/13/2018 , 4.271584, 46.65392, 49.70743, NaN, 0.950686, 32.98862, 0.416209, 0.412170, 0.409615, 0.938373, 0, 0, 3.959352, 46.65914, NaN 
1:12:47.094 PM 2/13/2018 , 3.688939, 46.65325, 49.71368, NaN, 0.950939, 32.98868, 0.416183, 0.412155, 0.409582, 0.938283, 0, 0, 3.959553, 46.65776, NaN 
1:12:48.095 PM 2/13/2018 , 4.259454, 46.65146, 49.71962, NaN, 0.950773, 32.98863, 0.416183, 0.412165, 0.409606, 0.938355, 0, 0, 3.959674, 46.65612, NaN 
1:12:49.107 PM 2/13/2018 , 3.777197, 46.64878, 49.72460, NaN, 0.950766, 32.98864, 0.416209, 0.412170, 0.409612, 0.938341, 0, 0, 3.959647, 46.65443, NaN 
1:12:50.098 PM 2/13/2018 , 3.862325, 46.64722, 49.72549, NaN, 0.950763, 32.98864, 0.416198, 0.412151, 0.409598, 0.938242, 0, 0, 3.959518, 46.65279, NaN 
1:12:51.090 PM 2/13/2018 , 4.126023, 46.64759, 49.73061, NaN, 0.951020, 32.98866, 0.416152, 0.412121, 0.409545, 0.938237, 0, 0, 3.959347, 46.65130, NaN 
1:12:52.081 PM 2/13/2018 , 3.731059, 46.64125, 49.72898, NaN, 0.950853, 32.98769, 0.416185, 0.412149, 0.409598, 0.938309, 0, 0, 3.959266, 46.64998, NaN 
1:12:53.093 PM 2/13/2018 , 4.288104, 46.64461, 49.73543, NaN, 0.950936, 32.98859, 0.416166, 0.412133, 0.409560, 0.938227, 0, 0, 3.959323, 46.64872, NaN 
1:12:54.094 PM 2/13/2018 , 3.687422, 46.63656, 49.72779, NaN, 0.950685, 32.98855, 0.416225, 0.412199, 0.409631, 0.938332, 0, 0, 3.959406, 46.64735, NaN 
1:12:55.075 PM 2/13/2018 , 4.212078, 46.64192, 49.73477, NaN, 0.950692, 32.98860, 0.416162, 0.412127, 0.409577, 0.938196, 0, 0, 3.959453, 46.64571, NaN 
1:12:56.097 PM 2/13/2018 , 3.819391, 46.63515, 49.73759, NaN, 0.950939, 32.98867, 0.416182, 0.412139, 0.409586, 0.938277, 0, 0, 3.959450, 46.64385, NaN 
1:12:57.098 PM 2/13/2018 , 3.825881, 46.63440, 49.74396, NaN, 0.950765, 32.98856, 0.416189, 0.412175, 0.409615, 0.938205, 0, 0, 3.959432, 46.64198, NaN 
1:12:58.100 PM 2/13/2018 , 4.163669, 46.63447, 49.74678, NaN, 0.951081, 32.98861, 0.416202, 0.412175, 0.409605, 0.938196, 0, 0, 3.959362, 46.64018, NaN 
1:12:59.091 PM 2/13/2018 , 3.719278, 46.62978, 49.74671, NaN, 0.950855, 32.98783, 0.416212, 0.412194, 0.409622, 0.938237, 0, 0, 3.959212, 46.63842, NaN 
1:13:00.113 PM 2/13/2018 , 4.300242, 46.63388, 49.75101, NaN, 0.950937, 32.98864, 0.416114, 0.412100, 0.409519, 0.938167, 0, 0, 3.958993, 46.63670, NaN 
1:13:01.094 PM 2/13/2018 , 3.689913, 46.62911, 49.75938, NaN, 0.951171, 32.98862, 0.416141, 0.412095, 0.409516, 0.938143, 0, 0, 3.958735, 46.63508, NaN 
1:13:02.095 PM 2/13/2018 , 4.148228, 46.62561, 49.76027, NaN, 0.950769, 32.98765, 0.416130, 0.412106, 0.409539, 0.938193, 0, 0, 3.958554, 46.63363, NaN 
1:13:03.107 PM 2/13/2018 , 3.873171, 46.62352, 49.77101, NaN, 0.950854, 32.98768, 0.416128, 0.412119, 0.409552, 0.938220, 0, 0, 3.958508, 46.63222, NaN 
1:13:04.088 PM 2/13/2018 , 3.798894, 46.62106, 49.77515, NaN, 0.950601, 32.98669, 0.416209, 0.412166, 0.409607, 0.938311, 0, 0, 3.958654, 46.63077, NaN 
1:13:05.100 PM 2/13/2018 , 4.197142, 46.62352, 49.78573, NaN, 0.950941, 32.98855, 0.416210, 0.412167, 0.409612, 0.938308, 0, 0, 3.958844, 46.62931, NaN 
1:13:06.121 PM 2/13/2018 , 3.709381, 46.61764, 49.79371, NaN, 0.951250, 32.98773, 0.416232, 0.412192, 0.409637, 0.938372, 0, 0, 3.958941, 46.62787, NaN 
1:13:07.103 PM 2/13/2018 , 4.308004, 46.62322, 49.80006, NaN, 0.951165, 32.98863, 0.416190, 0.412155, 0.409594, 0.938266, 0, 0, 3.958953, 46.62642, NaN 
1:13:08.114 PM 2/13/2018 , 3.701333, 46.61495, 49.80626, NaN, 0.950848, 32.98861, 0.416218, 0.412189, 0.409614, 0.938355, 0, 0, 3.958939, 46.62490, NaN 
1:13:09.106 PM 2/13/2018 , 4.069818, 46.61734, 49.81526, NaN, 0.950940, 32.98965, 0.416217, 0.412184, 0.409606, 0.938288, 0, 0, 3.959006, 46.62334, NaN 
1:13:10.097 PM 2/13/2018 , 3.940143, 46.61525, 49.83030, NaN, 0.950770, 32.98767, 0.416211, 0.412181, 0.409631, 0.938285, 0, 0, 3.959177, 46.62176, NaN 
1:13:11.088 PM 2/13/2018 , 3.776111, 46.61048, 49.84046, NaN, 0.950940, 32.98875, 0.416129, 0.412112, 0.409560, 0.938163, 0, 0, 3.959366, 46.62012, NaN 
1:13:12.100 PM 2/13/2018 , 4.225907, 46.61116, 49.84936, NaN, 0.950767, 32.98856, 0.416114, 0.412091, 0.409523, 0.938176, 0, 0, 3.959399, 46.61841, NaN 
1:13:13.101 PM 2/13/2018 , 3.702152, 46.60661, 49.85745, NaN, 0.950944, 32.98860, 0.416131, 0.412109, 0.409553, 0.938151, 0, 0, 3.959265, 46.61655, NaN 
1:13:14.113 PM 2/13/2018 , 4.305995, 46.60095, 49.86575, NaN, 0.950768, 32.98878, 0.416145, 0.412111, 0.409557, 0.938204, 0, 0, 3.959088, 46.61453, NaN 
1:13:15.104 PM 2/13/2018 , 3.717734, 46.60460, 49.87448, NaN, 0.950850, 32.98963, 0.416163, 0.412132, 0.409582, 0.938208, 0, 0, 3.958936, 46.61247, NaN 
1:13:16.116 PM 2/13/2018 , 3.987857, 46.60512, 49.88226, NaN, 0.950932, 32.98858, 0.416187, 0.412135, 0.409575, 0.938232, 0, 0, 3.958868, 46.61036, NaN 
1:13:17.127 PM 2/13/2018 , 3.725630, 46.60080, 49.88578, NaN, 0.950686, 32.98870, 0.416132, 0.412089, 0.409531, 0.938197, 0, 0, 3.958804, 46.60834, NaN 
1:13:18.139 PM 2/13/2018 , 3.965406, 46.60042, 49.89588, NaN, 0.951085, 32.98859, 0.416230, 0.412187, 0.409631, 0.938318, 0, 0, 3.958750, 46.60690, NaN 
1:13:19.120 PM 2/13/2018 , 4.030136, 46.60072, 49.90050, NaN, 0.950689, 32.98767, 0.416182, 0.412164, 0.409617, 0.938253, 0, 0, 3.958704, 46.60564, NaN 
1:13:20.121 PM 2/13/2018 , 3.694855, 46.59506, 49.90269, NaN, 0.951172, 32.98662, 0.416123, 0.412100, 0.409535, 0.938222, 0, 0, 3.958726, 46.60443, NaN 
1:13:21.123 PM 2/13/2018 , 4.290412, 46.60042, 49.91271, NaN, 0.950770, 32.98857, 0.416174, 0.412153, 0.409587, 0.938272, 0, 0, 3.958902, 46.60299, NaN 
1:13:22.124 PM 2/13/2018 , 3.744455, 46.59268, 49.91994, NaN, 0.950851, 32.98966, 0.416210, 0.412162, 0.409607, 0.938333, 0, 0, 3.959151, 46.60151, NaN 
1:13:23.126 PM 2/13/2018 , 4.282734, 46.59633, 49.93060, NaN, 0.950767, 32.98766, 0.416207, 0.412165, 0.409606, 0.938338, 0, 0, 3.959375, 46.59980, NaN 
1:13:24.117 PM 2/13/2018 , 4.071852, 46.59387, 49.93738, NaN, 0.951251, 32.98966, 0.416097, 0.412088, 0.409518, 0.938255, 0, 0, 3.959432, 46.59832, NaN 
1:13:25.139 PM 2/13/2018 , 3.900691, 46.59014, 49.94132, NaN, 0.950768, 32.98859, 0.416100, 0.412094, 0.409527, 0.938360, 0, 0, 3.959400, 46.59651, NaN 
1:13:26.130 PM 2/13/2018 , 4.089044, 46.59052, 49.95050, NaN, 0.950939, 32.98768, 0.416104, 0.412088, 0.409539, 0.938295, 0, 0, 3.959328, 46.59493, NaN 
1:13:27.121 PM 2/13/2018 , 3.687265, 46.58374, 49.95951, NaN, 0.950856, 32.98860, 0.416081, 0.412053, 0.409483, 0.938292, 0, 0, 3.959249, 46.59343, NaN 
1:13:28.123 PM 2/13/2018 , 4.258124, 46.58776, 49.96213, NaN, 0.950941, 32.98856, 0.416102, 0.412060, 0.409515, 0.938324, 0, 0, 3.959118, 46.59167, NaN 
1:13:29.124 PM 2/13/2018 , 3.687352, 46.58083, 49.96947, NaN, 0.950852, 32.98768, 0.416135, 0.412097, 0.409518, 0.938397, 0, 0, 3.958862, 46.58984, NaN 
1:13:30.116 PM 2/13/2018 , 3.860850, 46.58218, 49.97535, NaN, 0.950851, 32.98862, 0.416145, 0.412105, 0.409539, 0.938449, 0, 0, 3.958634, 46.58848, NaN 
1:13:31.137 PM 2/13/2018 , 3.787822, 46.57957, 49.98152, NaN, 0.950935, 32.98770, 0.416156, 0.412129, 0.409566, 0.938495, 0, 0, 3.958455, 46.58696, NaN 
1:13:32.129 PM 2/13/2018 , 3.846660, 46.57785, 49.98413, NaN, 0.950852, 32.98765, 0.416085, 0.412064, 0.409488, 0.938375, 0, 0, 3.958401, 46.58555, NaN 
1:13:33.120 PM 2/13/2018 , 4.286229, 46.58038, 49.99008, NaN, 0.950767, 32.98859, 0.416137, 0.412095, 0.409538, 0.938467, 0, 0, 3.958282, 46.58419, NaN 
1:13:34.122 PM 2/13/2018 , 3.685090, 46.57316, 49.99392, NaN, 0.950938, 32.98855, 0.416150, 0.412137, 0.409567, 0.938544, 0, 0, 3.957993, 46.58258, NaN 
1:13:35.123 PM 2/13/2018 , 4.290581, 46.57629, 49.99348, NaN, 0.950936, 32.98869, 0.416112, 0.412096, 0.409523, 0.938532, 0, 0, 3.957608, 46.58067, NaN 
1:13:36.124 PM 2/13/2018 , 3.818564, 46.57077, 49.99399, NaN, 0.950853, 32.98772, 0.416126, 0.412093, 0.409512, 0.938441, 0, 0, 3.957321, 46.57911, NaN 
1:13:37.126 PM 2/13/2018 , 4.189798, 46.57390, 49.99602, NaN, 0.950684, 32.98857, 0.416120, 0.412107, 0.409551, 0.938621, 0, 0, 3.957083, 46.57736, NaN 
1:13:38.127 PM 2/13/2018 , 3.833126, 46.57167, 49.99153, NaN, 0.950774, 32.98862, 0.416060, 0.412074, 0.409496, 0.938559, 0, 0, 3.956920, 46.57593, NaN 
1:13:39.129 PM 2/13/2018 , 3.815864, 46.56600, 49.99399, NaN, 0.950538, 32.98857, 0.416044, 0.412028, 0.409456, 0.938466, 0, 0, 3.956815, 46.57462, NaN 
1:13:40.130 PM 2/13/2018 , 4.174687, 46.57398, 50.00086, NaN, 0.950855, 32.98858, 0.416004, 0.411990, 0.409420, 0.938422, 0, 0, 3.956818, 46.57343, NaN 
1:13:41.132 PM 2/13/2018 , 3.714352, 46.56444, 49.99558, NaN, 0.950855, 32.98859, 0.415998, 0.411987, 0.409409, 0.938441, 0, 0, 3.956959, 46.57224, NaN 
1:13:42.133 PM 2/13/2018 , 4.301991, 46.56898, 50.00051, NaN, 0.950848, 32.98863, 0.415975, 0.411970, 0.409411, 0.938393, 0, 0, 3.957196, 46.57098, NaN 
1:13:43.124 PM 2/13/2018 , 3.873122, 46.56526, 50.00911, NaN, 0.951168, 32.98764, 0.415995, 0.411980, 0.409411, 0.938452, 0, 0, 3.957361, 46.56961, NaN 
1:13:44.126 PM 2/13/2018 , 4.122390, 46.56124, 50.01099, NaN, 0.950856, 32.98863, 0.415988, 0.411970, 0.409406, 0.938456, 0, 0, 3.957415, 46.56778, NaN 
1:13:45.127 PM 2/13/2018 , 4.197247, 46.56467, 50.01222, NaN, 0.950851, 32.98774, 0.416023, 0.412008, 0.409450, 0.938466, 0, 0, 3.957322, 46.56629, NaN 
1:13:46.129 PM 2/13/2018 , 3.789869, 46.56184, 50.01554, NaN, 0.950852, 32.98855, 0.416047, 0.412032, 0.409477, 0.938443, 0, 0, 3.957179, 46.56464, NaN 
1:13:47.120 PM 2/13/2018 , 4.306418, 46.56332, 50.01366, NaN, 0.950687, 32.98862, 0.416044, 0.412026, 0.409452, 0.938476, 0, 0, 3.957151, 46.56344, NaN 
1:13:48.142 PM 2/13/2018 , 3.706130, 46.55535, 50.00997, NaN, 0.950936, 32.98774, 0.416109, 0.412087, 0.409517, 0.938513, 0, 0, 3.957258, 46.56226, NaN 
1:13:49.123 PM 2/13/2018 , 4.305832, 46.55810, 50.01150, NaN, 0.950850, 32.98778, 0.416109, 0.412086, 0.409535, 0.938500, 0, 0, 3.957446, 46.56130, NaN 
1:13:50.125 PM 2/13/2018 , 3.938295, 46.55334, 50.00969, NaN, 0.951086, 32.98780, 0.416089, 0.412063, 0.409498, 0.938474, 0, 0, 3.957550, 46.56038, NaN 
1:13:51.106 PM 2/13/2018 , 3.777494, 46.55178, 50.00976, NaN, 0.950769, 32.98857, 0.416144, 0.412098, 0.409537, 0.938412, 0, 0, 3.957556, 46.55918, NaN 
1:13:52.127 PM 2/13/2018 , 4.227483, 46.55617, 50.01373, NaN, 0.950848, 32.98863, 0.416191, 0.412147, 0.409592, 0.938545, 0, 0, 3.957638, 46.55773, NaN 
1:13:53.129 PM 2/13/2018 , 3.770866, 46.54835, 50.01366, NaN, 0.950852, 32.98859, 0.416097, 0.412068, 0.409516, 0.938380, 0, 0, 3.958026, 46.55617, NaN 
1:13:54.130 PM 2/13/2018 , 4.233163, 46.55088, 50.01720, NaN, 0.951019, 32.98767, 0.416092, 0.412077, 0.409498, 0.938321, 0, 0, 3.958517, 46.55492, NaN 
1:13:55.122 PM 2/13/2018 , 3.717243, 46.54499, 50.01662, NaN, 0.950775, 32.98772, 0.416135, 0.412079, 0.409509, 0.938356, 0, 0, 3.958846, 46.55378, NaN 
1:13:56.143 PM 2/13/2018 , 4.302616, 46.54805, 50.01532, NaN, 0.950680, 32.98777, 0.416175, 0.412114, 0.409569, 0.938358, 0, 0, 3.959006, 46.55219, NaN 
1:13:57.125 PM 2/13/2018 , 4.004420, 46.54388, 50.01922, NaN, 0.950855, 32.98856, 0.416179, 0.412115, 0.409574, 0.938364, 0, 0, 3.958955, 46.55084, NaN 
1:13:58.116 PM 2/13/2018 , 3.757823, 46.54298, 50.02260, NaN, 0.950769, 32.98675, 0.416205, 0.412154, 0.409597, 0.938443, 0, 0, 3.958823, 46.54935, NaN 
1:13:59.107 PM 2/13/2018 , 4.247951, 46.54410, 50.02492, NaN, 0.950773, 32.98781, 0.416205, 0.412167, 0.409619, 0.938406, 0, 0, 3.958694, 46.54784, NaN 
1:14:00.119 PM 2/13/2018 , 3.696048, 46.53896, 50.02124, NaN, 0.950772, 32.98784, 0.416138, 0.412102, 0.409542, 0.938306, 0, 0, 3.958577, 46.54642, NaN 
1:14:01.130 PM 2/13/2018 , 4.292124, 46.54499, 50.02008, NaN, 0.950770, 32.98867, 0.416180, 0.412151, 0.409576, 0.938328, 0, 0, 3.958522, 46.54513, NaN 
1:14:02.132 PM 2/13/2018 , 3.691724, 46.53456, 50.01691, NaN, 0.950853, 32.98866, 0.416125, 0.412097, 0.409539, 0.938321, 0, 0, 3.958636, 46.54383, NaN 
1:14:03.123 PM 2/13/2018 , 3.923766, 46.53978, 50.01705, NaN, 0.950863, 32.98870, 0.416198, 0.412154, 0.409602, 0.938370, 0, 0, 3.958848, 46.54283, NaN 
1:14:04.135 PM 2/13/2018 , 3.751023, 46.53456, 50.01676, NaN, 0.950934, 32.98867, 0.416130, 0.412108, 0.409565, 0.938230, 0, 0, 3.959038, 46.54161, NaN 
1:14:05.126 PM 2/13/2018 , 3.903738, 46.53501, 50.01279, NaN, 0.950856, 32.98863, 0.416127, 0.412106, 0.409546, 0.938232, 0, 0, 3.959136, 46.54047, NaN 
1:14:06.118 PM 2/13/2018 , 4.269835, 46.53814, 50.01576, NaN, 0.950770, 32.98760, 0.416143, 0.412122, 0.409558, 0.938291, 0, 0, 3.959139, 46.53936, NaN 
1:14:07.119 PM 2/13/2018 , 3.689582, 46.53032, 50.01979, NaN, 0.950935, 32.98867, 0.416227, 0.412182, 0.409622, 0.938425, 0, 0, 3.959098, 46.53799, NaN 
1:14:08.120 PM 2/13/2018 , 4.274549, 46.53561, 50.02369, NaN, 0.950857, 32.98663, 0.416161, 0.412136, 0.409576, 0.938283, 0, 0, 3.959166, 46.53656, NaN 
1:14:09.122 PM 2/13/2018 , 3.686752, 46.52779, 50.02729, NaN, 0.950943, 32.98751, 0.416213, 0.412183, 0.409628, 0.938379, 0, 0, 3.959261, 46.53537, NaN 
1:14:10.133 PM 2/13/2018 , 4.248969, 46.52935, 50.03039, NaN, 0.950850, 32.98861, 0.416213, 0.412185, 0.409619, 0.938477, 0, 0, 3.959260, 46.53417, NaN 
1:14:11.125 PM 2/13/2018 , 3.787073, 46.52816, 50.02960, NaN, 0.950769, 32.98672, 0.416196, 0.412163, 0.409605, 0.938413, 0, 0, 3.959085, 46.53295, NaN 
1:14:12.106 PM 2/13/2018 , 3.731042, 46.52369, 50.02398, NaN, 0.950619, 32.98764, 0.416183, 0.412161, 0.409597, 0.938417, 0, 0, 3.958889, 46.53180, NaN 
1:14:13.138 PM 2/13/2018 , 4.135137, 46.52652, 50.02527, NaN, 0.950849, 32.98862, 0.416197, 0.412173, 0.409615, 0.938395, 0, 0, 3.958744, 46.53040, NaN 
1:14:14.119 PM 2/13/2018 , 3.726765, 46.52205, 50.01979, NaN, 0.950682, 32.98668, 0.416167, 0.412144, 0.409593, 0.938433, 0, 0, 3.958652, 46.52921, NaN 
1:14:15.130 PM 2/13/2018 , 4.290764, 46.52667, 50.01670, NaN, 0.950852, 32.98765, 0.416122, 0.412130, 0.409564, 0.938361, 0, 0, 3.958525, 46.52808, NaN 
1:14:16.132 PM 2/13/2018 , 3.686247, 46.51996, 50.00535, NaN, 0.950773, 32.98767, 0.416128, 0.412107, 0.409552, 0.938376, 0, 0, 3.958381, 46.52700, NaN 
1:14:17.133 PM 2/13/2018 , 4.195900, 46.52555, 50.00202, NaN, 0.950934, 32.98857, 0.416179, 0.412157, 0.409591, 0.938423, 0, 0, 3.958314, 46.52603, NaN 
1:14:18.135 PM 2/13/2018 , 3.830934, 46.52116, 49.99631, NaN, 0.950853, 32.98768, 0.416205, 0.412180, 0.409612, 0.938424, 0, 0, 3.958280, 46.52524, NaN 
1:14:19.126 PM 2/13/2018 , 3.817666, 46.52003, 49.98841, NaN, 0.950854, 32.98772, 0.416201, 0.412163, 0.409618, 0.938486, 0, 0, 3.958297, 46.52457, NaN 
1:14:20.138 PM 2/13/2018 , 4.173148, 46.52235, 49.98529, NaN, 0.951086, 32.98768, 0.416152, 0.412145, 0.409578, 0.938437, 0, 0, 3.958332, 46.52393, NaN 
1:14:21.129 PM 2/13/2018 , 3.717493, 46.51542, 49.97579, NaN, 0.950764, 32.98776, 0.416119, 0.412103, 0.409546, 0.938451, 0, 0, 3.958307, 46.52322, NaN 
1:14:22.131 PM 2/13/2018 , 4.303434, 46.52481, 49.97027, NaN, 0.950850, 32.98664, 0.416119, 0.412103, 0.409542, 0.938505, 0, 0, 3.958289, 46.52237, NaN 
1:14:23.112 PM 2/13/2018 , 3.872045, 46.51668, 49.96075, NaN, 0.950852, 32.98772, 0.416126, 0.412108, 0.409558, 0.938518, 0, 0, 3.958365, 46.52151, NaN 
1:14:24.133 PM 2/13/2018 , 4.127954, 46.51601, 49.95690, NaN, 0.950938, 32.98769, 0.416076, 0.412079, 0.409518, 0.938526, 0, 0, 3.958604, 46.52058, NaN 
1:14:25.125 PM 2/13/2018 , 3.891373, 46.51385, 49.95166, NaN, 0.950857, 32.98768, 0.416120, 0.412114, 0.409553, 0.938560, 0, 0, 3.958864, 46.51980, NaN 
1:14:26.126 PM 2/13/2018 , 3.792832, 46.51311, 49.94182, NaN, 0.950999, 32.98669, 0.416105, 0.412091, 0.409534, 0.938568, 0, 0, 3.959118, 46.51886, NaN 
1:14:27.138 PM 2/13/2018 , 4.207300, 46.51616, 49.93971, NaN, 0.950935, 32.98863, 0.416074, 0.412060, 0.409501, 0.938637, 0, 0, 3.959329, 46.51775, NaN 
1:14:28.139 PM 2/13/2018 , 3.708153, 46.50886, 49.93446, NaN, 0.950849, 32.98760, 0.416113, 0.412099, 0.409541, 0.938692, 0, 0, 3.959522, 46.51662, NaN 
1:14:29.131 PM 2/13/2018 , 4.308263, 46.51356, 49.93782, NaN, 0.950769, 32.98664, 0.416082, 0.412055, 0.409502, 0.938677, 0, 0, 3.959720, 46.51554, NaN 
1:14:30.122 PM 2/13/2018 , 3.933948, 46.51117, 49.93272, NaN, 0.950762, 32.98767, 0.416063, 0.412045, 0.409500, 0.938706, 0, 0, 3.959812, 46.51460, NaN 
1:14:31.103 PM 2/13/2018 , 3.779211, 46.50960, 49.92680, NaN, 0.951086, 32.98869, 0.416051, 0.412043, 0.409479, 0.938660, 0, 0, 3.959819, 46.51354, NaN 
1:14:32.125 PM 2/13/2018 , 4.223025, 46.51065, 49.92162, NaN, 0.950772, 32.98664, 0.416067, 0.412050, 0.409498, 0.938671, 0, 0, 3.959771, 46.51259, NaN 
1:14:33.126 PM 2/13/2018 , 3.703277, 46.50409, 49.91636, NaN, 0.950860, 32.98666, 0.416073, 0.412069, 0.409520, 0.938672, 0, 0, 3.959671, 46.51175, NaN 
1:14:34.118 PM 2/13/2018 , 4.307555, 46.51117, 49.91344, NaN, 0.950939, 32.98768, 0.416048, 0.412047, 0.409497, 0.938667, 0, 0, 3.959510, 46.51079, NaN 
1:14:35.139 PM 2/13/2018 , 3.700609, 46.50365, 49.90759, NaN, 0.950766, 32.98860, 0.416053, 0.412043, 0.409484, 0.938700, 0, 0, 3.959320, 46.50976, NaN 
1:14:36.141 PM 2/13/2018 , 4.304039, 46.50864, 49.90554, NaN, 0.950939, 32.98765, 0.416081, 0.412052, 0.409504, 0.938686, 0, 0, 3.959251, 46.50901, NaN 
1:14:37.122 PM 2/13/2018 , 3.719463, 46.50402, 49.89889, NaN, 0.950855, 32.98764, 0.416071, 0.412052, 0.409498, 0.938683, 0, 0, 3.959164, 46.50836, NaN 
1:14:38.134 PM 2/13/2018 , 3.984035, 46.50595, 49.89039, NaN, 0.950935, 32.98771, 0.416078, 0.412042, 0.409496, 0.938674, 0, 0, 3.959018, 46.50778, NaN 
1:14:39.135 PM 2/13/2018 , 4.011952, 46.50580, 49.88109, NaN, 0.950937, 32.98773, 0.416076, 0.412038, 0.409485, 0.938654, 0, 0, 3.958869, 46.50724, NaN 
1:14:40.116 PM 2/13/2018 , 3.696681, 46.50096, 49.87045, NaN, 0.950766, 32.98765, 0.416037, 0.412008, 0.409468, 0.938716, 0, 0, 3.958875, 46.50675, NaN 
1:14:41.138 PM 2/13/2018 , 4.251933, 46.50529, 49.85987, NaN, 0.950763, 32.98773, 0.416010, 0.411991, 0.409443, 0.938648, 0, 0, 3.959149, 46.50613, NaN 
1:14:42.119 PM 2/13/2018 , 3.737455, 46.50029, 49.85392, NaN, 0.950850, 32.98765, 0.416040, 0.412028, 0.409470, 0.938756, 0, 0, 3.959442, 46.50556, NaN 
1:14:43.141 PM 2/13/2018 , 4.292586, 46.50387, 49.85091, NaN, 0.950859, 32.98764, 0.416049, 0.412022, 0.409460, 0.938720, 0, 0, 3.959789, 46.50479, NaN 
1:14:44.132 PM 2/13/2018 , 3.745362, 46.49783, 49.84627, NaN, 0.950686, 32.98862, 0.415993, 0.411992, 0.409445, 0.938624, 0, 0, 3.960092, 46.50404, NaN 
1:14:45.124 PM 2/13/2018 , 3.749049, 46.49627, 49.84135, NaN, 0.950772, 32.98760, 0.416024, 0.412007, 0.409459, 0.938675, 0, 0, 3.960347, 46.50329, NaN 
1:14:46.135 PM 2/13/2018 , 4.069540, 46.49955, 49.83965, NaN, 0.950765, 32.98862, 0.416010, 0.412012, 0.409462, 0.938594, 0, 0, 3.960596, 46.50232, NaN 
1:14:47.136 PM 2/13/2018 , 3.744609, 46.49493, 49.83693, NaN, 0.950621, 32.98859, 0.416073, 0.412062, 0.409512, 0.938697, 0, 0, 3.960740, 46.50133, NaN 
1:14:48.128 PM 2/13/2018 , 4.274369, 46.50022, 49.83288, NaN, 0.950849, 32.98860, 0.416097, 0.412085, 0.409537, 0.938731, 0, 0, 3.960773, 46.50035, NaN 
1:14:49.129 PM 2/13/2018 , 3.690295, 46.49232, 49.83148, NaN, 0.950769, 32.98859, 0.416091, 0.412063, 0.409509, 0.938680, 0, 0, 3.960717, 46.49917, NaN 
1:14:50.121 PM 2/13/2018 , 3.882375, 46.49336, 49.82875, NaN, 0.950935, 32.98769, 0.416122, 0.412089, 0.409536, 0.938673, 0, 0, 3.960732, 46.49835, NaN 
1:14:51.122 PM 2/13/2018 , 4.108047, 46.49419, 49.82588, NaN, 0.950690, 32.98774, 0.416083, 0.412077, 0.409519, 0.938612, 0, 0, 3.960828, 46.49761, NaN 
1:14:52.144 PM 2/13/2018 , 3.865952, 46.49224, 49.82477, NaN, 0.950848, 32.98862, 0.416088, 0.412085, 0.409528, 0.938559, 0, 0, 3.960882, 46.49685, NaN 
1:14:53.115 PM 2/13/2018 , 4.282094, 46.49664, 49.82426, NaN, 0.950936, 32.98958, 0.416101, 0.412089, 0.409545, 0.938564, 0, 0, 3.960724, 46.49604, NaN 
1:14:54.127 PM 2/13/2018 , 3.687291, 46.48845, 49.81984, NaN, 0.950933, 32.98861, 0.416099, 0.412093, 0.409533, 0.938534, 0, 0, 3.960323, 46.49494, NaN 
